FULL_STUDENT_NAME,Exam_ID,St_ID,Final_RESULT
Ali Elsayed,859,22660,27.78
Farah Khalifa,341,22661,38.89
Farah Khalifa,1268,22661,44.44
Mostafa Shalaby,1006,22662,45.45
Walid Mahmoud,934,22663,29.17
Walid Mahmoud,1298,22663,31.82
Khaled Fahmy,498,22664,35
Khaled Fahmy,880,22664,36.36
Khaled Fahmy,1238,22664,40.91
Mohamed Mansour,174,22665,45.45
Mohamed Mansour,763,22665,40.91
Mohamed Mansour,1039,22665,35
Walid Kamel,575,22666,31.82
Walid Kamel,1042,22666,33.33
Walid Kamel,1214,22666,40
Mostafa Samir,22,22667,31.82
Mostafa Samir,291,22667,35
Youssef Tawfik,242,22668,40
Youssef Tawfik,1178,22668,50
Karim Fahmy,178,22669,35
Karim Fahmy,466,22669,22.22
Mariam Gamal,166,22670,40
Mariam Gamal,838,22670,40
Mariam Gamal,1324,22670,45.45
Mariam Hassan,76,22671,40
Mariam Hassan,721,22671,38.89
Mariam Hassan,738,22671,40
Salma Adel,141,22672,41.67
Salma Adel,544,22672,45
Salma Adel,1467,22672,37.5
Omar Fahmy,515,22673,35
Nada Adel,636,22674,35
Nada Adel,1205,22674,35
Nada Adel,1235,22674,37.5
Habiba Samir,391,22675,36.36
Ibrahim Tawfik,123,22676,36.36
Ibrahim Tawfik,333,22676,20.83
Ibrahim Tawfik,1281,22676,33.33
Mostafa Shalaby,1036,22677,40
Aya Tawfik,688,22678,27.27
Farah Fouad,334,22679,40.91
Farah Fouad,456,22679,40
Farah Fouad,853,22679,37.5
Sherif Shalaby,264,22680,44.44
Sherif Shalaby,834,22680,33.33
Sara Tawfik,116,22681,45.45
Sara Tawfik,300,22681,38.89
Sara Tawfik,454,22681,30
Sherif Adel,1226,22682,45
Sherif Adel,1269,22682,45.83
Ahmed Hassan,74,22683,22.73
Ahmed Hassan,267,22683,50
Ahmed Hassan,1168,22683,45.83
Aya Mahmoud,1167,22684,40.91
Aya Mahmoud,1410,22684,29.17
Mohamed Elmasry,408,22685,50
Mohamed Elmasry,569,22685,29.17
Hana Adel,624,22686,30
Hana Adel,691,22686,35
Hana Adel,1192,22686,45.45
Habiba Mahmoud,354,22687,50
Mostafa Adel,177,22688,41.67
Mostafa Adel,1242,22688,45
Nour Khalifa,255,22689,44.44
Nour Khalifa,557,22689,35
Nour Tawfik,300,22690,38.89
Nour Tawfik,504,22690,25
Walid Khalifa,783,22691,37.5
Walid Khalifa,1500,22691,41.67
Hana Tawfik,1167,22692,45.45
Sherif Khalifa,715,22693,33.33
Salma Fahmy,62,22694,44.44
Salma Fahmy,303,22694,40.91
Youssef Elsayed,375,22695,40.91
Youssef Elsayed,799,22695,36.36
Youssef Elsayed,817,22695,30
Aya Tawfik,493,22696,45.45
Yara Ali,920,22697,44.44
Malak Kamel,672,22698,33.33
Malak Kamel,833,22698,29.17
Malak Kamel,1439,22698,36.36
Yara Elmasry,50,22699,33.33
Yara Elmasry,1024,22699,38.89
Yara Elmasry,1101,22699,31.82
Mahmoud Hassan,1018,22700,40
Mahmoud Hassan,1145,22700,45.45
Mahmoud Hassan,1295,22700,40
Ibrahim Hassan,895,22701,27.27
Ibrahim Hassan,1305,22701,27.27
Hassan Fouad,179,22702,40
Hassan Fouad,1283,22702,50
Mohamed Fouad,587,22703,40.91
Farah Ali,851,22704,30
Farah Ali,1451,22704,36.36
Hana Elmasry,569,22705,41.67
Mariam Elsayed,1256,22706,45
Malak Mansour,218,22707,50
Malak Mansour,332,22707,36.36
Malak Mansour,549,22707,36.36
Mahmoud Fahmy,295,22708,29.17
Mahmoud Fahmy,556,22708,38.89
Sara Mansour,633,22709,37.5
Mariam Ali,197,22710,38.89
Walid Mansour,691,22711,40
Walid Mansour,1313,22711,38.89
Sara Hassan,54,22712,33.33
Sara Hassan,252,22712,40
Jana Hassan,115,22713,38.89
Jana Hassan,257,22713,45.83
Jana Hassan,959,22713,36.36
Ali Kamel,805,22714,33.33
Amr Hassan,42,22715,44.44
Amr Hassan,275,22715,35
Amr Hassan,972,22715,44.44
Ibrahim Elmasry,406,22716,37.5
Ibrahim Elmasry,955,22716,38.89
Youssef Kamel,225,22717,37.5
Youssef Kamel,381,22717,38.89
Youssef Kamel,599,22717,31.82
Menna Fouad,188,22718,41.67
Menna Fouad,1047,22718,33.33
Khaled Hassan,865,22719,45
Mariam Gamal,29,22720,22.22
Tarek Adel,621,22721,40.91
Tarek Adel,1119,22721,38.89
Tarek Adel,1395,22721,40
Omar Samir,1419,22722,41.67
Omar Samir,1439,22722,36.36
Habiba Fahmy,621,22723,50
Habiba Fahmy,1060,22723,50
Habiba Fahmy,1250,22723,22.22
Habiba Mahmoud,797,22724,22.22
Habiba Mahmoud,882,22724,36.36
Habiba Mahmoud,1316,22724,27.78
Karim Hassan,536,22725,45.45
Karim Hassan,885,22725,45.45
Yara Gamal,573,22726,40.91
Yara Gamal,870,22726,45.45
Yara Gamal,1233,22726,29.17
Mariam Kamel,198,22727,29.17
Mariam Kamel,321,22727,45.45
Nour Khalifa,168,22728,38.89
Nour Khalifa,641,22728,31.82
Malak Hassan,125,22729,41.67
Malak Hassan,860,22729,40
Malak Hassan,916,22729,36.36
Youssef Tawfik,397,22730,50
Youssef Tawfik,561,22730,36.36
Youssef Tawfik,1014,22730,44.44
Sara Elmasry,777,22731,45
Karim Mahmoud,17,22732,33.33
Karim Mahmoud,451,22732,35
Karim Mahmoud,756,22732,33.33
Ibrahim Adel,410,22733,30
Ibrahim Adel,423,22733,31.82
Mariam Shalaby,365,22734,41.67
Mariam Shalaby,769,22734,38.89
Mariam Shalaby,835,22734,50
Menna Samir,322,22735,38.89
Menna Samir,606,22735,27.78
Menna Samir,1179,22735,38.89
Aya Shalaby,1183,22736,41.67
Sara Adel,696,22737,36.36
Sara Adel,1157,22737,40
Sara Adel,1345,22737,45.45
Mariam Tawfik,392,22738,45.83
Youssef Elsayed,1356,22739,45.83
Hana Shalaby,974,22740,45
Hana Shalaby,203,22741,33.33
Hana Shalaby,1358,22741,36.36
Hana Shalaby,1424,22741,36.36
Mahmoud Elsayed,650,22742,35
Mahmoud Elsayed,701,22742,36.36
Amr Ali,247,22743,29.17
Amr Ali,320,22743,44.44
Amr Ali,935,22743,25
Aya Samir,372,22744,50
Aya Samir,1356,22744,25
Aya Samir,1483,22744,40
Sara Shalaby,318,22745,27.78
Sara Shalaby,1387,22745,38.89
Farah Mahmoud,882,22746,31.82
Farah Mahmoud,1109,22746,27.27
Farah Mahmoud,1176,22746,31.82
Nada Fouad,1054,22747,31.82
Nada Fouad,1224,22747,27.27
Amr Mahmoud,1495,22748,50
Malak Elsayed,213,22749,35
Malak Elsayed,981,22749,25
Fatima Shalaby,508,22750,40.91
Fatima Shalaby,1087,22750,36.36
Walid Mansour,16,22751,45.83
Walid Mansour,203,22751,44.44
Walid Mansour,1433,22751,45.83
Hana Mahmoud,111,22752,35
Hana Mahmoud,542,22752,40.91
Hana Mahmoud,1096,22752,44.44
Youssef Gamal,335,22753,33.33
Youssef Gamal,1374,22753,50
Hana Mahmoud,173,22754,40
Nada Samir,153,22755,36.36
Nada Samir,1436,22755,25
Nada Samir,1456,22755,38.89
Omar Tawfik,907,22756,29.17
Omar Tawfik,1057,22756,40
Amr Elsayed,484,22757,41.67
Amr Elsayed,738,22757,35
Hassan Elmasry,27,22758,36.36
Amr Adel,423,22759,31.82
Amr Adel,483,22759,40.91
Nada Mahmoud,36,22760,37.5
Nada Mahmoud,159,22760,38.89
Nada Mahmoud,743,22760,30
Mohamed Adel,1423,22761,40
Mohamed Adel,1475,22761,35
Hassan Elmasry,242,22762,45
Hassan Elmasry,291,22762,30
Hassan Elmasry,1478,22762,36.36
Yara Mansour,63,22763,33.33
Yara Mansour,122,22763,36.36
Yara Mansour,1045,22763,40.91
Sherif Mansour,1419,22764,37.5
Ahmed Fouad,771,22765,29.17
Mostafa Tawfik,1319,22766,27.78
Malak Hassan,983,22767,30
Tarek Khalifa,62,22768,33.33
Tarek Khalifa,712,22768,38.89
Tarek Khalifa,922,22768,45.45
Nour Tawfik,174,22769,40.91
Nour Tawfik,826,22769,44.44
Karim Fouad,43,22770,40
Karim Fouad,476,22770,41.67
Karim Hassan,1324,22771,27.27
Walid Elsayed,925,22772,45
Amr Adel,1005,22773,36.36
Amr Adel,1222,22773,33.33
Habiba Tawfik,414,22774,40
Habiba Tawfik,580,22774,38.89
Ibrahim Elsayed,542,22775,36.36
Ibrahim Elsayed,693,22775,40.91
Ibrahim Elsayed,1097,22775,44.44
Ibrahim Shalaby,1116,22776,29.17
Menna Mansour,715,22777,38.89
Menna Mansour,908,22777,45.45
Aya Shalaby,252,22778,40
Hana Elmasry,347,22779,33.33
Hana Elmasry,655,22779,45
Hana Elmasry,1042,22779,44.44
Yara Tawfik,1104,22780,40.91
Yara Tawfik,1130,22780,45.83
Walid Tawfik,1376,22781,35
Jana Ali,63,22782,50
Jana Elmasry,846,22783,41.67
Salma Khalifa,300,22784,33.33
Salma Khalifa,840,22784,37.5
Salma Khalifa,852,22784,45
Aya Gamal,1092,22785,35
Esraa Adel,365,22786,45.83
Esraa Adel,1442,22786,37.5
Karim Khalifa,94,22787,22.22
Fatima Khalifa,966,22788,44.44
Fatima Khalifa,1351,22788,16.67
Fatima Khalifa,1452,22788,31.82
Walid Samir,25,22789,30
Mohamed Samir,56,22790,33.33
Mohamed Samir,633,22790,25
Walid Elsayed,1085,22791,35
Hana Elmasry,1315,22792,44.44
Hassan Elmasry,518,22793,29.17
Hassan Kamel,57,22794,35
Hassan Kamel,631,22794,45
Habiba Shalaby,1214,22795,35
Habiba Gamal,464,22796,31.82
Habiba Gamal,1384,22796,31.82
Ahmed Mansour,180,22797,41.67
Ahmed Mansour,1035,22797,33.33
Mahmoud Mahmoud,670,22798,37.5
Mahmoud Mahmoud,1239,22798,36.36
Sherif Khalifa,1410,22799,33.33
Nada Elsayed,906,22800,40
Nada Elsayed,1425,22800,33.33
Karim Mansour,198,22801,45.83
Karim Mansour,361,22801,44.44
Hassan Shalaby,266,22802,31.82
Hassan Shalaby,559,22802,38.89
Hassan Shalaby,1164,22802,27.78
Walid Mahmoud,376,22803,38.89
Walid Mahmoud,436,22803,30
Walid Mahmoud,1056,22803,35
Sherif Mansour,158,22804,41.67
Sara Elsayed,957,22805,40
Fatima Elmasry,712,22806,38.89
Sherif Gamal,415,22807,37.5
Sherif Gamal,479,22807,33.33
Karim Tawfik,569,22808,33.33
Karim Tawfik,848,22808,38.89
Sara Gamal,547,22809,29.17
Sara Gamal,718,22809,35
Sara Gamal,998,22809,40.91
Farah Kamel,988,22810,36.36
Farah Kamel,1289,22810,40.91
Farah Kamel,1400,22810,30
Nour Fahmy,32,22811,37.5
Nour Fahmy,1150,22811,50
Ahmed Tawfik,435,22812,40.91
Ahmed Tawfik,856,22812,27.27
Ahmed Tawfik,1113,22812,33.33
Habiba Elsayed,654,22813,40.91
Habiba Elsayed,1189,22813,33.33
Habiba Elsayed,1357,22813,41.67
Salma Elmasry,386,22814,45
Aya Kamel,43,22815,25
Aya Kamel,577,22815,40.91
Aya Kamel,1481,22815,45.45
Mostafa Elmasry,8,22816,33.33
Mostafa Elmasry,1309,22816,41.67
Tarek Hassan,350,22817,40.91
Tarek Hassan,630,22817,45
Aya Samir,188,22818,25
Aya Samir,391,22818,45.45
Aya Samir,844,22818,45
Khaled Elsayed,511,22819,45.83
Khaled Elsayed,1227,22819,31.82
Yara Samir,575,22820,36.36
Yara Samir,1377,22820,50
Mostafa Kamel,374,22821,50
Ahmed Elsayed,868,22822,35
Ahmed Elsayed,1319,22822,27.78
Fatima Mahmoud,73,22823,38.89
Fatima Mahmoud,457,22823,40
Fatima Mahmoud,634,22823,33.33
Sara Adel,282,22824,31.82
Sara Adel,522,22824,36.36
Sara Adel,1363,22824,33.33
Salma Mansour,224,22825,33.33
Salma Mansour,414,22825,40
Khaled Tawfik,1106,22826,33.33
Hassan Fahmy,1359,22827,27.78
Mohamed Elmasry,686,22828,45
Mohamed Elmasry,1012,22828,29.17
Mohamed Elmasry,1220,22828,38.89
Menna Fouad,274,22829,44.44
Menna Fouad,849,22829,31.82
Khaled Mahmoud,1399,22830,27.78
Mariam Gamal,308,22831,40.91
Tarek Gamal,19,22832,44.44
Tarek Gamal,110,22832,30
Youssef Tawfik,393,22833,29.17
Youssef Tawfik,428,22833,41.67
Youssef Tawfik,1201,22833,44.44
Yara Samir,141,22834,37.5
Sherif Gamal,329,22835,33.33
Ibrahim Shalaby,810,22836,40.91
Ali Elsayed,150,22837,40.91
Ali Elsayed,959,22837,36.36
Walid Gamal,405,22838,38.89
Omar Hassan,585,22839,36.36
Menna Adel,436,22840,40
Menna Adel,500,22840,35
Menna Adel,1041,22840,40.91
Ahmed Khalifa,69,22841,35
Ahmed Khalifa,302,22841,40
Ahmed Khalifa,1373,22841,50
Menna Fahmy,1467,22842,37.5
Walid Adel,1452,22843,31.82
Aya Mansour,236,22844,30
Aya Mansour,1420,22844,25
Aya Mansour,1455,22844,36.36
Yara Samir,170,22845,37.5
Yara Samir,739,22845,45.83
Yara Samir,986,22845,37.5
Ibrahim Fouad,993,22846,40.91
Ibrahim Fouad,1168,22846,41.67
Jana Mansour,681,22847,37.5
Jana Mansour,896,22847,36.36
Ibrahim Shalaby,627,22848,40
Mahmoud Shalaby,204,22849,31.82
Tarek Fouad,1091,22850,27.78
Jana Khalifa,158,22851,33.33
Jana Khalifa,550,22851,40
Jana Khalifa,1315,22851,27.78
Esraa Kamel,1288,22852,25
Omar Hassan,1197,22853,45
Omar Hassan,1257,22853,40
Mohamed Samir,215,22854,44.44
Mohamed Samir,516,22854,37.5
Youssef Shalaby,596,22855,36.36
Youssef Shalaby,663,22855,31.82
Habiba Adel,278,22856,44.44
Habiba Adel,299,22856,36.36
Habiba Adel,968,22856,25
Hana Fahmy,614,22857,35
Hana Fahmy,800,22857,27.27
Sherif Khalifa,92,22858,30
Sherif Khalifa,143,22858,41.67
Sherif Khalifa,406,22858,33.33
Yara Elsayed,179,22859,35
Ibrahim Khalifa,726,22860,27.78
Ibrahim Khalifa,867,22860,25
Ibrahim Hassan,409,22861,33.33
Tarek Elmasry,325,22862,45.45
Tarek Elmasry,731,22862,45
Walid Mahmoud,47,22863,40
Walid Mahmoud,253,22863,44.44
Walid Mahmoud,1411,22863,37.5
Menna Adel,182,22864,40.91
Menna Adel,1102,22864,33.33
Menna Adel,1320,22864,20.83
Aya Elsayed,1097,22865,44.44
Aya Elsayed,1147,22865,45.45
Amr Khalifa,442,22866,44.44
Amr Khalifa,1314,22866,45.83
Fatima Elmasry,669,22867,50
Fatima Elmasry,1465,22867,22.22
Esraa Mahmoud,396,22868,40.91
Esraa Mahmoud,579,22868,29.17
Ali Khalifa,318,22869,38.89
Ali Khalifa,556,22869,16.67
Ali Khalifa,1246,22869,45
Ali Elsayed,327,22870,36.36
Ali Elsayed,687,22870,40.91
Ali Elsayed,968,22870,37.5
Salma Khalifa,132,22871,36.36
Salma Khalifa,1054,22871,45.45
Salma Khalifa,1208,22871,33.33
Ahmed Mahmoud,440,22872,45
Ahmed Mahmoud,477,22872,40.91
Ahmed Mahmoud,746,22872,37.5
Sherif Fahmy,909,22873,38.89
Sherif Fahmy,930,22873,50
Sherif Fahmy,1017,22873,35
Nour Gamal,96,22874,44.44
Nour Gamal,839,22874,33.33
Nour Gamal,1320,22874,37.5
Jana Elsayed,123,22875,31.82
Jana Elsayed,430,22875,29.17
Jana Elsayed,1432,22875,37.5
Aya Ali,860,22876,30
Amr Adel,854,22877,41.67
Mohamed Elsayed,26,22878,45.45
Mohamed Elsayed,345,22878,31.82
Khaled Mansour,488,22879,37.5
Khaled Mansour,948,22879,31.82
Khaled Mansour,1387,22879,27.78
Fatima Elmasry,766,22880,41.67
Fatima Elmasry,935,22880,35
Ali Gamal,1191,22881,36.36
Ali Gamal,1450,22881,37.5
Tarek Tawfik,1394,22882,25
Habiba Samir,5,22883,33.33
Habiba Samir,568,22883,29.17
Habiba Samir,778,22883,45
Sherif Elmasry,939,22884,25
Sherif Elmasry,1429,22884,45
Sherif Elmasry,1483,22884,40
Khaled Hassan,864,22885,41.67
Karim Shalaby,755,22886,45.45
Karim Shalaby,1275,22886,44.44
Khaled Elsayed,573,22887,45.45
Khaled Elsayed,1232,22887,37.5
Habiba Khalifa,256,22888,33.33
Habiba Khalifa,303,22888,36.36
Habiba Khalifa,349,22888,45.45
Mahmoud Adel,17,22889,37.5
Mahmoud Adel,1104,22889,45.45
Mahmoud Adel,1326,22889,30
Sherif Mansour,338,22890,40.91
Sherif Mansour,410,22890,35
Sherif Mansour,557,22890,40
Youssef Khalifa,32,22891,33.33
Youssef Khalifa,42,22891,44.44
Youssef Khalifa,1048,22891,31.82
Youssef Ali,183,22892,45.83
Omar Mansour,782,22893,41.67
Mohamed Fouad,56,22894,29.17
Mohamed Fouad,778,22894,35
Hassan Tawfik,494,22895,44.44
Hassan Tawfik,1029,22895,45.45
Hassan Tawfik,1413,22895,40
Malak Kamel,31,22896,45
Malak Kamel,549,22896,45.45
Malak Kamel,603,22896,40.91
Mohamed Hassan,203,22897,38.89
Mohamed Hassan,841,22897,36.36
Malak Mahmoud,595,22898,45.83
Malak Mahmoud,1142,22898,29.17
Jana Kamel,204,22899,27.27
Jana Kamel,625,22899,41.67
Jana Kamel,1195,22899,44.44
Hana Mansour,216,22900,45.45
Yara Gamal,224,22901,38.89
Hana Samir,485,22902,33.33
Hassan Khalifa,413,22903,33.33
Hassan Khalifa,416,22903,25
Hassan Khalifa,1316,22903,16.67
Salma Adel,920,22904,38.89
Fatima Samir,10,22905,41.67
Fatima Samir,127,22905,38.89
Youssef Elsayed,182,22906,36.36
Youssef Elsayed,231,22906,27.27
Amr Mansour,550,22907,30
Amr Mansour,1042,22907,38.89
Amr Mansour,1257,22907,30
Menna Adel,139,22908,45
Menna Adel,347,22908,41.67
Walid Kamel,907,22909,37.5
Walid Kamel,1105,22909,41.67
Sherif Mahmoud,460,22910,37.5
Sherif Mahmoud,1075,22910,35
Esraa Kamel,31,22911,40
Esraa Kamel,595,22911,25
Esraa Kamel,1430,22911,45.83
Hassan Gamal,1020,22912,37.5
Hassan Gamal,1312,22912,40.91
Aya Fahmy,475,22913,30
Aya Fahmy,916,22913,40.91
Aya Fahmy,1316,22913,16.67
Karim Samir,364,22914,45.83
Karim Samir,805,22914,37.5
Yara Mahmoud,673,22915,33.33
Yara Mahmoud,1398,22915,44.44
Mariam Gamal,1260,22916,50
Nada Mansour,752,22917,27.78
Nada Mansour,1154,22917,45.83
Khaled Tawfik,1421,22918,38.89
Omar Khalifa,812,22919,31.82
Omar Khalifa,1102,22919,33.33
Omar Khalifa,1113,22919,33.33
Sherif Adel,937,22920,45
Fatima Samir,512,22921,45.83
Fatima Samir,1224,22921,50
Ibrahim Fahmy,410,22922,40
Ibrahim Fahmy,1356,22922,37.5
Menna Tawfik,231,22923,40.91
Menna Tawfik,1018,22923,50
Menna Tawfik,1429,22923,40
Mostafa Samir,700,22924,33.33
Mostafa Samir,1027,22924,25
Mostafa Samir,1373,22924,41.67
Fatima Mansour,785,22925,25
Karim Hassan,183,22926,33.33
Karim Hassan,480,22926,33.33
Karim Tawfik,56,22927,25
Karim Tawfik,402,22927,38.89
Karim Tawfik,1457,22927,36.36
Khaled Elsayed,307,22928,33.33
Khaled Elsayed,358,22928,37.5
Khaled Elsayed,1497,22928,45
Sara Khalifa,697,22929,35
Youssef Hassan,549,22930,36.36
Youssef Hassan,603,22930,50
Youssef Hassan,1476,22930,35
Nour Shalaby,797,22931,38.89
Nour Shalaby,819,22931,40.91
Nour Shalaby,850,22931,33.33
Fatima Samir,17,22932,45.83
Fatima Samir,540,22932,40
Ahmed Mansour,471,22933,44.44
Ahmed Mansour,749,22933,35
Ahmed Mansour,1403,22933,36.36
Khaled Tawfik,64,22934,33.33
Khaled Tawfik,854,22934,41.67
Menna Elsayed,115,22935,50
Menna Elsayed,890,22935,40
Menna Elsayed,1326,22935,40
Omar Elmasry,393,22936,20.83
Omar Elmasry,1157,22936,40
Omar Elmasry,1183,22936,33.33
Karim Kamel,65,22937,35
Karim Kamel,507,22937,40
Karim Kamel,1110,22937,35
Ali Kamel,899,22938,37.5
Ali Kamel,1385,22938,45
Farah Gamal,162,22939,33.33
Farah Gamal,1183,22939,37.5
Malak Hassan,678,22940,45.83
Malak Hassan,699,22940,50
Malak Hassan,1239,22940,45.45
Nada Ali,254,22941,33.33
Nada Ali,348,22941,44.44
Nada Ali,1213,22941,33.33
Habiba Hassan,757,22942,25
Walid Gamal,974,22943,40
Walid Gamal,1062,22943,33.33
Walid Gamal,1388,22943,44.44
Mariam Tawfik,590,22944,38.89
Mahmoud Fouad,745,22945,40
Mahmoud Fouad,1008,22945,40
Mahmoud Fouad,1066,22945,45
Sherif Shalaby,374,22946,33.33
Mahmoud Elsayed,615,22947,40.91
Mahmoud Elsayed,1297,22947,36.36
Jana Hassan,343,22948,41.67
Nour Hassan,563,22949,40
Nour Hassan,968,22949,41.67
Sherif Fouad,1058,22950,31.82
Youssef Shalaby,74,22951,40.91
Youssef Shalaby,1470,22951,35
Ali Gamal,1189,22952,29.17
Ali Gamal,1409,22952,45.45
Salma Samir,554,22953,33.33
Salma Samir,1369,22953,41.67
Yara Khalifa,252,22954,45
Hana Elmasry,698,22955,44.44
Hana Elmasry,1200,22955,33.33
Amr Adel,1040,22956,37.5
Menna Hassan,208,22957,45.45
Aya Elmasry,655,22958,30
Khaled Hassan,95,22959,35
Khaled Hassan,1078,22959,35
Khaled Hassan,1438,22959,50
Ahmed Khalifa,357,22960,38.89
Ahmed Khalifa,734,22960,35
Ahmed Khalifa,1168,22960,29.17
Mahmoud Shalaby,168,22961,38.89
Ali Fahmy,1214,22962,45
Khaled Kamel,752,22963,38.89
Khaled Kamel,1145,22963,31.82
Khaled Kamel,1274,22963,40
Mohamed Kamel,1490,22964,27.78
Yara Fahmy,404,22965,38.89
Yara Fahmy,720,22965,37.5
Yara Fahmy,1010,22965,36.36
Menna Elmasry,1103,22966,36.36
Menna Elmasry,1133,22966,30
Mostafa Fahmy,112,22967,36.36
Mostafa Hassan,898,22968,25
Nour Hassan,373,22969,45.83
Nour Hassan,784,22969,45.45
Nour Hassan,977,22969,36.36
Malak Kamel,411,22970,37.5
Malak Kamel,1142,22970,41.67
Ali Khalifa,65,22971,45
Nour Adel,179,22972,40
Nour Adel,398,22972,38.89
Mostafa Kamel,134,22973,50
Sara Adel,129,22974,27.78
Sara Adel,1221,22974,25
Nada Adel,278,22975,33.33
Nada Adel,1068,22975,36.36
Nada Adel,1391,22975,45
Yara Kamel,172,22976,31.82
Yara Kamel,707,22976,45.45
Yara Kamel,1408,22976,45
Ali Mansour,709,22977,25
Ali Mansour,1158,22977,38.89
Mariam Tawfik,196,22978,25
Sherif Mansour,283,22979,27.27
Sherif Mansour,503,22979,40
Amr Adel,259,22980,25
Hana Adel,945,22981,36.36
Hana Adel,1201,22981,33.33
Hana Adel,1341,22981,38.89
Menna Khalifa,192,22982,27.78
Esraa Kamel,340,22983,38.89
Esraa Kamel,674,22983,44.44
Aya Tawfik,233,22984,30
Aya Tawfik,277,22984,30
Aya Tawfik,1122,22984,36.36
Yara Fouad,915,22985,45
Youssef Fahmy,20,22986,37.5
Amr Mahmoud,773,22987,38.89
Yara Kamel,147,22988,30
Yara Kamel,1134,22988,33.33
Yara Kamel,1424,22988,40.91
Khaled Gamal,743,22989,30
Khaled Gamal,974,22989,35
Khaled Gamal,1130,22989,41.67
Esraa Mansour,450,22990,30
Esraa Mansour,501,22990,27.78
Esraa Mansour,605,22990,45.83
Ibrahim Fahmy,745,22991,35
Mahmoud Gamal,624,22992,40
Sara Tawfik,123,22993,31.82
Sara Tawfik,849,22993,27.27
Sara Tawfik,1010,22993,31.82
Youssef Kamel,823,22994,45.45
Youssef Kamel,1006,22994,50
Youssef Kamel,1025,22994,30
Ibrahim Samir,240,22995,27.78
Ibrahim Samir,904,22995,38.89
Ibrahim Samir,1460,22995,27.27
Mostafa Tawfik,1017,22996,35
Mostafa Tawfik,1301,22996,40.91
Khaled Mahmoud,960,22997,38.89
Malak Elmasry,146,22998,36.36
Malak Elmasry,204,22998,45.45
Aya Adel,26,22999,27.27
Aya Adel,600,22999,35
Aya Adel,1178,22999,40.91
Karim Samir,518,23000,45.83
Karim Samir,1415,23000,45
Ahmed Fouad,947,23001,45.83
Hassan Hassan,32,23002,37.5
Hassan Hassan,259,23002,37.5
Mahmoud Shalaby,344,23003,37.5
Mahmoud Shalaby,595,23003,25
Farah Shalaby,284,23004,20
Farah Shalaby,975,23004,29.17
Farah Shalaby,1270,23004,27.78
Farah Elsayed,271,23005,45
Esraa Samir,962,23006,35
Esraa Samir,1349,23006,44.44
Esraa Samir,1404,23006,33.33
Nour Elsayed,214,23007,36.36
Farah Fahmy,65,23008,40
Farah Fahmy,349,23008,40.91
Farah Fahmy,441,23008,31.82
Esraa Khalifa,296,23009,25
Amr Elmasry,328,23010,50
Amr Elmasry,496,23010,36.36
Ali Tawfik,796,23011,33.33
Malak Kamel,492,23012,30
Yara Elsayed,603,23013,40.91
Yara Elsayed,1286,23013,44.44
Ibrahim Hassan,1434,23014,40
Hassan Hassan,757,23015,40
Hassan Hassan,1357,23015,41.67
Hassan Hassan,1388,23015,44.44
Ahmed Adel,1099,23016,44.44
Aya Fahmy,1496,23017,50
Esraa Mansour,269,23018,27.27
Ahmed Elmasry,226,23019,40
Ahmed Elmasry,341,23019,27.78
Ahmed Elmasry,1472,23019,45.45
Yara Ali,622,23020,27.78
Yara Ali,878,23020,38.89
Yara Ali,1334,23020,45
Omar Ali,197,23021,16.67
Omar Ali,353,23021,29.17
Omar Ali,1307,23021,45.83
Yara Hassan,574,23022,33.33
Farah Tawfik,1369,23023,37.5
Khaled Khalifa,55,23024,33.33
Khaled Khalifa,514,23024,35
Youssef Mansour,174,23025,36.36
Fatima Mahmoud,401,23026,37.5
Nada Hassan,811,23027,44.44
Nada Hassan,1133,23027,40
Nada Hassan,1220,23027,33.33
Menna Fahmy,1215,23028,45.83
Menna Fahmy,1414,23028,33.33
Nada Gamal,367,23029,41.67
Nada Gamal,1423,23029,40
Karim Elmasry,24,23030,40.91
Karim Elmasry,365,23030,37.5
Karim Elmasry,694,23030,35
Habiba Ali,72,23031,33.33
Habiba Ali,1195,23031,27.78
Aya Samir,117,23032,50
Aya Samir,1267,23032,35
Tarek Mahmoud,491,23033,40.91
Tarek Mahmoud,874,23033,33.33
Tarek Mahmoud,1408,23033,30
Amr Gamal,150,23034,40.91
Amr Gamal,252,23034,45
Mariam Gamal,214,23035,40.91
Mariam Gamal,632,23035,27.78
Mariam Gamal,831,23035,44.44
Mostafa Mansour,1283,23036,22.73
